,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 64
65653,French Polynesia,PYF,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65654,French Polynesia,PYF,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66223,Gabon,GAB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,8.48373985290527,8.67953968048096,8.98711967468262,,,9.91658020019531,9.7860803604126,10.2553997039795,9.97447967529297,10.1909799575806,,,10.5324001312256,10.7541999816895,,,11.5042495727539,11.1606397628784,11.4840497970581,,,,,,,,,,11.853569984436,,,,,,,,,,,,,,,,,,,,,
66224,Gabon,GAB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,10.2377996444702,10.4615602493286,10.7584896087646,,,11.6888799667358,11.418270111084,11.9024600982666,11.4496803283691,11.4841203689575,,,11.8735704421997,12.0415096282959,,,12.6495599746704,12.1814203262329,12.0280103683472,,,,,,,,,,12.4426603317261,,,,,,,,,,,,,,,,,,,,,
66793,"Gambia, The",GMB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47832012176514,,,,,,,,,,,,,7.97599,7.99015,7.92798,,,,,,,,,,
66794,"Gambia, The",GMB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46825981140137,,,,,,,,,,,,,7.88879,7.94206,7.98428,,,,,,,,,,
67363,Georgia,GEO,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,11.8090896606445,,,,,,,,,,12.2353601455688,,,,11.1058797836304,11.3879699707031,11.9233798980713,,12.9389400482178,13.46022,13.76459,13.97749,14.04672,14.10255,14.22214,14.06983,,13.47216,,,,,14.3421,14.5577,14.8177,14.95318,15.28093,15.53048,,
67364,Georgia,GEO,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,14.134129524231,,,,,,,,,,12.6118402481079,,,,10.8988199234009,11.11083984375,11.8180103302002,,12.4847497940063,12.96152,13.01563,13.15679,13.36131,13.28191,13.34158,12.62952,,12.83738,,,,,13.74955,13.88796,14.13872,14.44476,14.7974,15.04899,,
67933,Germany,DEU,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4259595870972,15.0110502243042,15.1743297576904,15.3228702545166,15.4699697494507,15.6208400726318,,,,,,,,,,,,,,,,16.62872,16.64998,16.75501,16.84706,16.92766,,,
67934,Germany,DEU,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.184889793396,15.9833097457886,16.1137504577637,16.192720413208,16.2247104644775,16.2422790527344,,,,,,,,,,,,,,,,16.90516,16.88297,16.88091,16.95576,17.05951,,,
68503,Ghana,GHA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,5.79759979248047,,5.60305976867676,5.37892007827759,5.27585983276367,5.4721999168396,,,,,,6.01883983612061,,,,,,,,,,,,,,,,,6.87066984176636,7.19718,6.87738,7.15638,7.05002,7.3708,7.9735,8.42881,9.0793,9.59474,9.74308,,10.48363,10.75697,10.9881,10.7631,11.29491,11.35664,11.3104,11.37626,,
68504,Ghana,GHA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,7.78883981704712,,7.43803977966309,7.11930990219116,7.06956005096436,7.42405986785889,,,,,,8.03499984741211,,,,,,,,,,,,,,,,,8.01774024963379,8.27221,7.77254,8.06535,7.86318,8.29858,8.89302,9.19353,9.8128,10.45164,10.51447,,11.25988,11.50319,11.68881,11.32685,11.80665,11.67734,11.62163,11.58548,,
69073,Gibraltar,GIB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,11.7940196990967,11.7613697052002,9.59358024597168,9.77676963806152,9.58693027496338,9.82888031005859,10.2720603942871,9.91446018218994,9.90005970001221,9.84057998657227,9.83172035217285,10.186710357666,10.1929597854614,10.4163198471069,10.0466403961182,,,,,,,,,,,,,,10.0997104644775,10.75328,12.16023,,,,,,,11.9455,12.12277,,,,,,,,,,,
69074,Gibraltar,GIB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,11.4948797225952,11.3302097320557,9.40100955963135,9.50477981567383,9.41438961029053,9.36520004272461,8.91100025177002,9.48206043243408,9.29714012145996,9.15554046630859,9.3718204498291,9.69312953948975,9.85134983062744,10.0838603973389,10.0445203781128,,,,,,,,,,,,,,11.6197996139526,11.03046,12.3426,,,,,,,11.61023,12.12034,,,,,,,,,,,
69643,Greece,GRC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,9.67129993438721,9.98964977264404,10.1981897354126,10.4145097732544,10.5690002441406,10.7958498001099,10.9246702194214,10.9550199508667,10.9840002059937,11.0057096481323,11.3066701889038,11.5741100311279,11.6533899307251,12.0402002334595,12.277720451355,12.4023895263672,12.4293003082275,12.3797903060913,12.3438701629639,12.3421897888184,,12.8142795562744,12.7264204025269,12.6498203277588,12.9249897003174,13.0560903549194,13.2449998855591,14.0396995544434,14.0585699081421,14.42188,14.88175,15.36642,15.38396,15.6925,16.28171,16.40856,15.83352,,,16.78191,16.90749,17.16815,17.31731,17.79461,,18.54898,19.04328,,,
69644,Greece,GRC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,11.0970697402954,11.4279699325562,11.6305198669434,11.8622999191284,12.0404796600342,12.1281003952026,12.1356000900269,11.981559753418,11.8643503189087,11.8346700668335,11.8770599365234,12.0356903076172,11.8112802505493,12.0617504119873,12.2546701431274,12.412579536438,12.5195302963257,12.5348901748657,12.5124797821045,12.415599822998,,12.8570098876953,12.552209854126,12.9588603973389,12.6522598266602,12.8785495758057,13.0373201370239,13.600079536438,13.5030202865601,13.90449,14.17305,14.83781,14.95563,15.29916,16.10058,16.34617,15.90191,,,16.7458,16.84421,17.17592,17.37737,17.99876,,18.73998,19.16624,,,
70213,Greenland,GRL,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70214,Greenland,GRL,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70783,Grenada,GRD,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,12.1229496002197,12.1759395599365,,12.1225996017456,11.5859498977661,11.7993803024292,,,,,,,,,,,,,,,,,,,,,,,,,18.29858,,,,,,19.01871,19.36046,18.87457,,,
70784,Grenada,GRD,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,12.0638399124146,11.996190071106,,11.0506896972656,10.9033203125,11.4904899597168,,,,,,,,,,,,,,,,,,,,,,,,,17.10341,,,,,,18.72692,18.2852,18.12061,,,
71353,Guam,GUM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71354,Guam,GUM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71923,Guatemala,GTM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,3.54190993309021,3.59969997406006,3.74482989311218,3.69161009788513,3.94476008415222,4.06642007827759,4.07491016387939,4.24692010879517,4.61951017379761,,,,,,,,,,,,,,,,,,,,,,,,8.45801,,,,,10.05396,,,,,,10.45191,10.50558,10.60487,,,,,
71924,Guatemala,GTM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,4.57991981506348,4.55412006378174,4.71521997451782,4.63859987258911,4.87412977218628,5.01004981994629,4.96733999252319,5.16045999526978,5.73344993591309,,,,,,,,,,,,,,,,,,,,,,,,9.42259,,,,,10.55149,,,,,,10.82828,10.90559,10.89782,,,,,
72493,Guinea,GIN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,1.46154999732971,,,,,,,,,,1.98004996776581,1.84672999382019,1.77044999599457,,1.85915994644165,1.72329998016357,1.52407002449036,,1.55269002914429,1.51619005203247,1.63988995552063,,1.86777997016907,2.05362010002136,,2.4626100063324,,,,,,,,5.17982,5.68593,6.09883,,6.65377,,,7.19112,,,7.67015,,,,,,
72494,Guinea,GIN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,3.72431993484497,,,,,,,,,,4.51899003982544,4.20675992965698,4.13468980789185,,4.44173002243042,4.22350978851318,3.83002996444702,,3.94169998168945,3.81974005699158,3.99431991577148,,4.45557022094727,4.71692991256714,,5.21977996826172,,,,,,,,8.06525,8.51168,9.04237,,9.65045,,,9.96521,,,10.34746,,,,,,
73063,Guinea-Bissau,GNB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43369007110596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73064,Guinea-Bissau,GNB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52630996704102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73633,Guyana,GUY,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,9.31735992431641,9.46030044555664,9.61666965484619,,,10.0394802093506,,,,,,,,9.1214599609375,9.35482978820801,9.74003028869629,,,,,,,,,,,,,,,,,,,11.65578,,10.83402,10.87836,10.79956,11.17661,11.65982,11.5917,,,,,,,,
73634,Guyana,GUY,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,9.44598960876465,9.66394996643066,9.79391956329346,,,10.0189399719238,,,,,,,,9.10097026824951,9.2409496307373,9.59222030639648,,,,,,,,,,,,,,,,,,,10.96591,,10.63383,10.65479,10.55174,10.71386,11.28723,11.2684,,,,,,,,
74203,Haiti,HTI,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74204,Haiti,HTI,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74773,Honduras,HND,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,7.56246995925903,,,,,,,,,,,8.47045993804932,,,,,,,,,,,,,,,,,10.73367,,10.74431,,10.55011,10.32806,10.05037,10.33073,,,,,
74774,Honduras,HND,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,7.74604988098145,,,,,,,,,,,8.18340015411377,,,,,,,,,,,,,,,,,9.60601,,9.92745,,9.59081,9.42077,9.30982,9.44981,,,,,
75343,"Hong Kong SAR, China",HKG,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,9.52285003662109,9.55564022064209,9.62652015686035,9.79195022583008,10.0784502029419,10.3329200744629,10.525839805603,,11.0663795471191,11.3744897842407,,11.6821403503418,12.0746603012085,12.1871404647827,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.72297,16.19438,16.46667,16.64625,16.69223,16.83183,17.14543,,
75344,"Hong Kong SAR, China",HKG,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,10.7635297775269,10.7511796951294,10.7608699798584,10.9083700180054,11.1527299880981,11.2512197494507,11.3617496490479,,11.5019197463989,11.7204504013062,,11.7561798095703,11.9907302856445,12.0988702774048,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.59714,16.02887,16.21324,16.30245,16.29247,16.4826,16.75865,,
75913,Hungary,HUN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,9.89608955383301,10.0080404281616,10.2633199691772,10.2818002700806,10.4707202911377,10.6147603988647,10.8178596496582,10.9501304626465,11.1060400009155,11.2497901916504,11.4729404449463,11.9300603866577,12.0601902008057,12.0715999603271,12.0107402801514,11.8999099731445,11.6748895645142,11.4422903060913,11.3020801544189,11.1740102767944,11.1446800231934,11.2362499237061,,12.4166402816772,12.5978002548218,12.8207597732544,13.2313899993896,13.670539855957,14.1170597076416,14.46314,14.85901,15.22624,15.68038,15.3803,15.67508,15.82438,15.81388,15.75357,15.61559,15.64941,15.52938,15.55596,16.01372,15.81624,15.5667,15.39906,15.52508,,,
75914,Hungary,HUN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,10.78297996521,10.7205400466919,10.7366504669189,10.8159103393555,10.9088096618652,10.9944496154785,11.1022701263428,11.2011003494263,11.3091602325439,11.4409303665161,11.6139097213745,11.9034996032715,12.0123100280762,11.9817895889282,11.8835802078247,11.7219696044922,11.4670095443726,11.2238903045654,11.0719299316406,11.0813798904419,11.0851802825928,11.1860504150391,,12.1358804702759,12.2714900970459,12.4240398406982,12.8827600479126,13.2124099731445,13.6448402404785,14.01441,14.28211,14.55217,14.82393,14.57547,14.69638,14.76808,14.77857,14.83562,14.82466,14.8921,14.87257,14.9422,15.23463,15.04513,14.88223,14.84654,14.89364,,,
76483,Iceland,ISL,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,11.2167701721191,,,,11.6187601089478,11.7877902984619,12.1104097366333,,,,,,13.0890598297119,13.272310256958,,13.3625402450562,,,14.011830329895,,,,15.6276397705078,15.9205503463745,16.0118408203125,16.1568908691406,,17.2442607879639,17.4466590881348,17.84237,18.02345,18.58866,19.40562,19.0307,19.25,19.47242,19.54547,19.70077,19.60073,19.76332,19.67733,19.93795,20.66409,20.82847,20.49577,20.36583,20.16457,,,
76484,Iceland,ISL,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,12.717490196228,,,,12.9114999771118,13.0608501434326,13.0579996109009,,,,,,13.4710302352905,13.6738195419312,,13.5740203857422,,,14.0109996795654,,,,15.3087797164917,15.4702396392822,15.6345500946045,15.6138801574707,,16.4009494781494,16.2084197998047,16.43689,16.49169,16.82856,17.32482,16.95872,17.10784,17.15662,16.9451,17.13406,17.08214,17.32537,17.46289,17.79331,18.32611,18.39152,18.23492,18.01959,18.03625,,,
77053,India,IND,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,4.12058019638062,,4.38254022598267,,,4.50686979293823,4.65751981735229,4.50715017318726,,4.72081995010376,4.90887022018433,4.99572992324829,5.32401990890503,5.39686012268066,,5.7634801864624,5.71827983856201,5.8100700378418,5.93776988983154,,,,,,6.90555000305176,6.97818994522095,7.07932996749878,,,7.29492,7.37128,7.64939,8.613,,,,9.75035,,10.22719,10.53427,11.01767,,11.89287,12.23932,12.32856,12.87873,12.63842,,,
77054,India,IND,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,7.42779016494751,,7.69514989852905,,,7.71315002441406,7.89049005508423,7.7322998046875,,7.94150018692017,8.1427698135376,8.30056953430176,8.5095796585083,8.8105297088623,,8.95088958740234,8.76274967193604,8.73458003997803,8.94044017791748,,,,,,9.28738021850586,9.26803016662598,9.23941040039063,,,9.22252,9.2103,9.32045,9.58274,,,,10.56369,,10.59185,10.91616,11.29704,,11.22666,11.53002,11.60335,11.8606,11.73372,,,
77623,Indonesia,IDN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,5.46911001205444,,5.67378997802734,,,,6.16937017440796,,,,,,8.13541030883789,8.66625022888184,8.91042995452881,,,,,,,,,9.26659965515137,,9.59292030334473,9.69894981384277,,,10.4389200210571,10.38059,10.43492,10.61418,10.80105,10.91155,,10.87007,11.55853,11.55059,12.01742,12.37477,12.61985,12.97548,12.91466,12.86708,13.31348,13.41811,13.59187,13.67324,,
77624,Indonesia,IDN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.02828979492188,,7.36909008026123,,,,7.56664991378784,,,,,,9.66361045837402,9.82826042175293,10.1170597076416,,,,,,,,,10.1540899276733,,10.5155096054077,10.7185497283936,,,10.9200496673584,10.76192,10.8336,10.90142,11.14233,11.22403,,11.12093,11.7867,11.7976,12.25607,12.29712,12.57014,12.80966,12.93253,12.89535,13.36073,13.29878,13.47526,13.54619,,
78193,"Iran, Islamic Rep.",IRN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,4.28645992279053,4.42990016937256,4.69841003417969,4.92460012435913,5.54290008544922,6.03118991851807,6.39298009872437,,,,,,,,,,,,,,,,,,,,,,10.7624597549438,10.91291,11.27871,11.32012,11.38035,11.43525,11.38752,11.67447,12.0458,12.56796,12.54698,12.62607,13.07641,14.59695,14.34428,14.35858,,14.66948,,,,
78194,"Iran, Islamic Rep.",IRN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,7.63695001602173,7.77215003967285,8.14507961273193,8.52460956573486,9.27340030670166,9.76117992401123,10.0808696746826,,,,,,,,,,,,,,,,,,,,,,12.1363801956177,12.12768,12.61902,12.54022,12.52728,11.77542,11.68164,11.90178,11.98542,12.6571,12.86566,13.07671,13.54797,14.93694,14.97004,14.95173,,15.18457,,,,
78763,Iraq,IRQ,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,3.55328989028931,3.66866993904114,3.89942002296448,4.17456007003784,4.70187997817993,5.25660991668701,5.89060020446777,6.36547994613647,7.9260401725769,8.58568954467773,8.77700042724609,8.74314975738525,8.36507034301758,8.12926959991455,8.25751972198486,8.29555988311768,8.42337036132813,8.5117301940918,8.33028984069824,,,,,,,,,,7.39402008056641,7.46219,,,,8.75208,,,,,,,,,,,,,,,,
78764,Iraq,IRQ,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,8.47632026672363,8.84348964691162,9.23552989959717,9.5258903503418,10.0364999771118,10.731559753418,11.0953998565674,11.348690032959,12.057089805603,12.3987398147583,11.9532699584961,11.7311697006226,10.9860601425171,10.8280801773071,11.381199836731,11.2645502090454,11.2962198257446,11.0741500854492,11.0932703018188,,,,,,,,,,9.85332012176514,10.04996,,,,11.49355,,,,,,,,,,,,,,,,
79333,Ireland,IRL,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,10.9983100891113,11.0035104751587,11.2933301925659,11.3396596908569,,11.8155698776245,11.9598302841187,11.9845895767212,11.9619302749634,11.9277801513672,11.9126596450806,12.0201101303101,12.1103496551514,12.0181903839111,12.0879001617432,12.2909202575684,12.4166898727417,12.4745397567749,12.470100402832,12.521050453186,12.5403203964233,12.7326803207397,13.132360458374,13.3737802505493,13.5102701187134,13.6444301605225,13.918270111084,16.5699291229248,16.7637100219727,16.93868,17.10587,17.39609,17.60222,17.43943,17.49483,17.13868,17.16287,17.39963,17.18153,17.58343,17.95097,17.94624,,18.41873,18.82531,18.87408,18.79073,,,
79334,Ireland,IRL,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,11.0381298065186,11.089409828186,11.2335901260376,11.2805595397949,,11.8846397399902,11.8760404586792,11.8493499755859,11.7543601989746,11.6293001174927,11.6502504348755,11.7917604446411,11.9038600921631,11.7656402587891,11.8426399230957,12.0107202529907,12.1391096115112,12.2024602890015,12.2091903686523,12.1869201660156,12.2070999145508,12.3942098617554,12.9572896957397,13.1528100967407,13.1506204605103,13.0921201705933,13.2514295578003,15.7954301834106,15.9045896530151,15.94256,16.04366,16.23824,16.38285,17.05347,16.99877,16.80593,16.86945,17.12779,16.89822,17.3542,17.93587,17.96993,,17.95561,18.6032,18.71822,18.62423,,,
79903,Isle of Man,IMN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79904,Isle of Man,IMN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80473,Israel,ISR,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,12.1375703811646,,12.2670803070068,,12.5101203918457,12.5619297027588,12.7908897399902,13.0300903320313,,,13.3062896728516,13.4738502502441,,13.4067296981812,13.3079795837402,13.332200050354,13.2347202301025,13.1054000854492,13.4560203552246,,13.8766899108887,,,,,,15.743800163269,15.72836,15.90451,16.61677,16.41711,16.36265,16.33939,16.17786,16.3888,16.19498,16.32476,16.55104,16.61715,16.61894,16.65643,16.67407,16.71203,16.69722,16.76587,,,
80474,Israel,ISR,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,11.8870401382446,,11.9530200958252,,12.1726303100586,12.236499786377,12.3970003128052,12.5401697158813,,,13.0105495452881,13.0309495925903,,12.9574098587036,12.9763698577881,12.8721199035645,12.8699798583984,12.6535701751709,12.9855098724365,,13.3893995285034,,,,,,15.0122699737549,14.89116,15.08387,15.84213,15.78438,15.59825,15.53749,15.49618,15.5287,15.32162,15.40872,15.60762,15.64717,15.59175,15.64783,15.6866,15.65556,15.50523,15.58872,,,
81043,Italy,ITA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,10.3798398971558,10.6609401702881,10.949330329895,11.1683702468872,11.3435497283936,11.5799102783203,11.7168703079224,11.8270397186279,11.851490020752,11.8938903808594,11.9065504074097,,11.8996295928955,11.9564599990845,12.076000213623,12.1396503448486,12.1654195785522,12.3501501083374,12.5193700790405,12.8080997467041,12.9289999008179,13.2473802566528,13.5930099487305,14.108699798584,14.1609802246094,14.3771295547485,14.7906103134155,15.0878095626831,15.1732501983643,15.16326,15.62793,15.78772,16.09993,16.35596,16.53385,16.73896,16.82862,16.90971,16.96336,16.95821,17.22347,16.98283,16.62635,16.54036,16.45291,16.43748,16.41448,,,
81044,Italy,ITA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,11.7240600585938,12.0605401992798,12.2784900665283,12.4114303588867,12.5494403839111,12.7778396606445,12.8485498428345,12.8111896514893,12.7151298522949,12.58726978302,12.4941101074219,,12.279709815979,12.2901697158813,12.3618097305298,12.3804502487183,12.3815202713013,12.5299797058105,12.6702404022217,12.8267498016357,13.0536098480225,13.2330799102783,13.3617296218872,13.7399501800537,13.9758396148682,14.1059103012085,14.361120223999,14.4670696258545,14.6777896881104,14.85824,15.12428,15.38878,15.51862,15.55925,15.69153,15.83767,15.90435,15.97225,15.97786,16.00528,16.21602,15.975,15.76465,15.69553,15.63478,15.54731,15.78341,,,
81613,Jamaica,JAM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,10.4329099655151,10.204930305481,,,,,,,,,,,,,,,,,,,,,,,,,,11.0681,11.20149,12.33116,,,,,,,,,,,,,13.34766,,,,,
81614,Jamaica,JAM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,10.1839199066162,10.0111198425293,,,,,,,,,,,,,,,,,,,,,,,,,,10.536,10.56818,11.2168,,,,,,,,,,,,,11.37497,,,,,
82183,Japan,JPN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82184,Japan,JPN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82753,Jordan,JOR,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,7.48168992996216,8.02805995941162,8.46220970153809,9.01984024047852,9.50127029418945,9.98099994659424,10.4090404510498,10.6300897598267,10.9781398773193,11.2750701904297,11.4229898452759,11.5897397994995,11.6531200408936,11.6466798782349,11.8273096084595,11.7026100158691,11.7261896133423,11.834529876709,11.5449304580688,11.4414196014404,11.5439500808716,11.8457098007202,11.8141002655029,11.653169631958,,11.7215404510498,,,,12.17562,,12.47803,12.82609,13.00831,12.88896,12.91835,12.80658,12.75148,,11.74907,11.40794,11.27708,,,,,10.26461,10.57273,,
82754,Jordan,JOR,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,9.92766952514648,10.2333297729492,10.5673799514771,11.0125703811646,11.336199760437,11.71399974823,11.9860401153564,11.9923896789551,11.9213600158691,11.8081302642822,11.7011699676514,11.8232202529907,11.6364698410034,11.5070295333862,11.3736896514893,11.3483295440674,11.2595300674438,11.1264600753784,11.129150390625,11.0671195983887,11.2787799835205,11.340950012207,11.2732200622559,11.2031097412109,,11.4971103668213,,,,11.71367,,12.20041,12.39532,12.59036,12.53185,12.36003,12.3095,12.34686,,11.47528,11.07269,11.00134,,,,,10.02324,10.26331,,
83323,Kazakhstan,KAZ,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4041700363159,12.70152,,,,,,15.21464,,,,14.84596,15.11361,15.43464,15.42252,15.47875,15.52321,15.48102,15.65665,15.7794,,
83324,Kazakhstan,KAZ,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9246101379395,12.06057,,,,,,14.35942,,,,14.25882,14.54356,14.78473,14.72467,14.78162,14.72667,14.83006,14.94663,15.11553,,
83893,Kenya,KEN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,8.36483001708984,8.52908992767334,,8.6173095703125,,,,,,,,,,,,,8.00697,8.1002,7.8117,,8.85502,8.95818,,9.39704,,9.92936,,,,,,,,,,,
83894,Kenya,KEN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,9.36765003204346,9.64420986175537,,9.61830043792725,,,,,,,,,,,,,8.37343,8.5405,8.3953,,9.59084,9.52998,,10.08415,,10.60784,,,,,,,,,,,
84463,Kiribati,KIR,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,7.63920021057129,9.50971984863281,7.80432987213135,,,,9.69316959381104,9.9904203414917,10.2678899765015,10.6208200454712,10.5225095748901,10.8914403915405,10.7029895782471,10.4560899734497,10.6086301803589,10.5109701156616,10.272970199585,9.98847007751465,10.7288799285889,10.5069704055786,10.9789800643921,11.1146898269653,,,11.195520401001,11.3817501068115,,,10.4295301437378,10.78887,12.29919,12.04595,12.8444,12.7462,12.53634,12.21015,12.15054,12.24914,,,,,,,,,,,,
